"Cluster","Gene"
"HSA-MIR-99A-5P","FKBP5"
"HSA-LET-7A-5P","TGFBR3"
"HSA-LET-7A-5P","UHRF1"
"HSA-LET-7B-5P","CCNA2"
"HSA-LET-7B-5P","CDC25A"
"HSA-LET-7C-5P","CDC25A"
"HSA-LET-7C-5P","HSPA4"
"HSA-LET-7E-5P","PLK1"
"HSA-LET-7G-5P","CDKN2A"
"HSA-MIR-1-3P","TWF1"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-3P","SRF"
"HSA-MIR-1-3P","SOX9"
"HSA-MIR-1-3P","HSPA4"
"HSA-MIR-1-3P","HSPD1"
"HSA-MIR-100-5P","BMPR2"
"HSA-MIR-100-5P","PLK1"
"HSA-MIR-100-5P","FKBP5"
"HSA-MIR-101-3P","SRF"
"HSA-MIR-101-3P","SOX9"
"HSA-MIR-101-5P","PRKDC"
"HSA-MIR-101-5P","SOX9"
"HSA-MIR-103A-3P","RAD51"
"HSA-MIR-105-5P","PDK1"
"HSA-MIR-105-5P","SOX9"
"HSA-MIR-106A-5P","FASTK"
"HSA-MIR-107","CHRM1"
"HSA-MIR-107","PRKCE"
"HSA-MIR-107","RAD51"
"HSA-MIR-10B-3P","CCNA2"
"HSA-MIR-10B-3P","PLK1"
"HSA-MIR-10B-3P","BUB1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","TFAP2C"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-122-5P","SRF"
"HSA-MIR-122-5P","FOXJ3"
"HSA-MIR-124-3P","UHRF1"
"HSA-MIR-124-3P","CTGF"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-1245A","BRCA2"
"HSA-MIR-1247-5P","SOX9"
"HSA-MIR-1247-5P","MAP3K9"
"HSA-MIR-125A-3P","MTA1"
"HSA-MIR-125A-5P","KLF13"
"HSA-MIR-125A-5P","SIRT7"
"HSA-MIR-125A-5P","LIFR"
"HSA-MIR-125B-1-3P","BIK"
"HSA-MIR-125B-5P","KLF13"
"HSA-MIR-125B-5P","SUV39H1"
"HSA-MIR-125B-5P","SIRT7"
"HSA-MIR-125B-5P","APLN"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-125B-5P","LIFR"
"HSA-MIR-126-3P","TWF1"
"HSA-MIR-1260B","DKK2"
"HSA-MIR-127-5P","SPP1"
"HSA-MIR-128-1-5P","WNT3A"
"HSA-MIR-128-3P","PDK1"
"HSA-MIR-129-1-3P","AURKA"
"HSA-MIR-130B-3P","CCNA2"
"HSA-MIR-132-3P","CCNA2"
"HSA-MIR-132-3P","CCNB1"
"HSA-MIR-133A-3P","CTGF"
"HSA-MIR-133B","CTGF"
"HSA-MIR-134-5P","FOXM1"
"HSA-MIR-135A-5P","BMPR2"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135B-5P","BMPR2"
"HSA-MIR-135B-5P","THBS2"
"HSA-MIR-137","CSE1L"
"HSA-MIR-138-1-3P","PDK1"
"HSA-MIR-138-5P","SOX9"
"HSA-MIR-140-5P","MMD"
"HSA-MIR-140-5P","SOX9"
"HSA-MIR-141-3P","CDC25C"
"HSA-MIR-141-3P","CDC25A"
"HSA-MIR-142-3P","EGR2"
"HSA-MIR-142-3P","ABCG2"
"HSA-MIR-143-3P","CTGF"
"HSA-MIR-144-3P","ADAMTS1"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","CTGF"
"HSA-MIR-145-5P","COL5A1"
"HSA-MIR-145-5P","GOLM1"
"HSA-MIR-145-5P","SOX9"
"HSA-MIR-146A-3P","PTTG1"
"HSA-MIR-146A-5P","CCNA2"
"HSA-MIR-146A-5P","UHRF1"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-146A-5P","BRCA2"
"HSA-MIR-146A-5P","PA2G4"
"HSA-MIR-146A-5P","IRAK1"
"HSA-MIR-146B-3P","IRAK1"
"HSA-MIR-146B-5P","UHRF1"
"HSA-MIR-146B-5P","IRAK1"
"HSA-MIR-147A","MCM3"
"HSA-MIR-147B","MCM3"
"HSA-MIR-148A-3P","PDIA3"
"HSA-MIR-148A-3P","MAP3K9"
"HSA-MIR-148B-3P","MAP3K9"
"HSA-MIR-149-5P","FOXM1"
"HSA-MIR-150-5P","BIRC5"
"HSA-MIR-150-5P","EGR2"
"HSA-MIR-153-3P","BMPR2"
"HSA-MIR-155-5P","MCM8"
"HSA-MIR-155-5P","RAD51"
"HSA-MIR-155-5P","PCDH9"
"HSA-MIR-155-5P","HERC4"
"HSA-MIR-15A-3P","MAP3K9"
"HSA-MIR-15A-5P","CDC25A"
"HSA-MIR-15A-5P","WNT3A"
"HSA-MIR-15A-5P","CHUK"
"HSA-MIR-15B-3P","TRIM31"
"HSA-MIR-15B-5P","PEBP4"
"HSA-MIR-16-5P","BIRC5"
"HSA-MIR-16-5P","WNT3A"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","CHUK"
"HSA-MIR-17-3P","GALNT7"
"HSA-MIR-17-5P","BMPR2"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-17-5P","UBE2C"
"HSA-MIR-17-5P","EGR2"
"HSA-MIR-17-5P","BRCA2"
"HSA-MIR-181A-5P","INPP4B"
"HSA-MIR-181A-5P","ABCG2"
"HSA-MIR-181A-5P","RNF2"
"HSA-MIR-181B-5P","SPP1"
"HSA-MIR-181B-5P","RNF2"
"HSA-MIR-181C-5P","BMPR2"
"HSA-MIR-182-5P","NTM"
"HSA-MIR-182-5P","NDRG1"
"HSA-MIR-184","SOX7"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-186-5P","PTTG1"
"HSA-MIR-18A-5P","CTGF"
"HSA-MIR-18B-5P","CTGF"
"HSA-MIR-190A-5P","KCNQ5"
"HSA-MIR-193B-3P","SHMT2"
"HSA-MIR-193B-3P","RAD51"
"HSA-MIR-194-5P","FOXM1"
"HSA-MIR-195-5P","BIRC5"
"HSA-MIR-195-5P","CDC25A"
"HSA-MIR-195-5P","CHUK"
"HSA-MIR-196A-5P","HOXB7"
"HSA-MIR-196A-5P","MAMDC2"
"HSA-MIR-196B-5P","HOXB7"
"HSA-MIR-19A-3P","BMPR2"
"HSA-MIR-19A-3P","NPEPL1"
"HSA-MIR-19B-3P","BMPR2"
"HSA-MIR-200A-3P","DEK"
"HSA-MIR-200A-3P","SRF"
"HSA-MIR-200A-3P","MYH10"
"HSA-MIR-200B-3P","ADAM12"
"HSA-MIR-200B-3P","RNF2"
"HSA-MIR-200C-3P","TUBB3"
"HSA-MIR-200C-3P","KLF9"
"HSA-MIR-200C-3P","FBLN5"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-200C-3P","ADAM12"
"HSA-MIR-200C-3P","RNF2"
"HSA-MIR-203A-3P","BIRC5"
"HSA-MIR-203A-3P","LIFR"
"HSA-MIR-204-5P","FOXM1"
"HSA-MIR-204-5P","ELOVL6"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-205-5P","CTGF"
"HSA-MIR-205-5P","HMGB3"
"HSA-MIR-206","ACTL6A"
"HSA-MIR-206","TWF1"
"HSA-MIR-206","SOX9"
"HSA-MIR-20A-3P","EGR2"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","BMPR2"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20A-5P","UBE2C"
"HSA-MIR-20A-5P","EGR2"
"HSA-MIR-21-5P","BMPR2"
"HSA-MIR-21-5P","TGFBR3"
"HSA-MIR-21-5P","CDC25A"
"HSA-MIR-21-5P","PTX3"
"HSA-MIR-21-5P","IRAK1"
"HSA-MIR-210-3P","MCM3"
"HSA-MIR-210-3P","PLK1"
"HSA-MIR-210-3P","HSD17B1"
"HSA-MIR-211-5P","SSRP1"
"HSA-MIR-211-5P","ELOVL6"
"HSA-MIR-212-3P","CCNA2"
"HSA-MIR-212-3P","CCNB1"
"HSA-MIR-212-3P","RBP2"
"HSA-MIR-212-3P","ABCG2"
"HSA-MIR-214-3P","GALNT7"
"HSA-MIR-214-3P","BIRC5"
"HSA-MIR-214-3P","CPD"
"HSA-MIR-214-3P","ASF1B"
"HSA-MIR-214-3P","RAB15"
"HSA-MIR-216B-5P","FOXM1"
"HSA-MIR-218-2-3P","CDC27"
"HSA-MIR-218-2-3P","SLIT3"
"HSA-MIR-218-5P","BIRC5"
"HSA-MIR-218-5P","DKK2"
"HSA-MIR-219A-5P","P2RX5"
"HSA-MIR-22-3P","CCNA2"
"HSA-MIR-22-3P","PLK1"
"HSA-MIR-22-3P","MTA1"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","DKK2"
"HSA-MIR-221-3P","RAD51"
"HSA-MIR-222-3P","DKK2"
"HSA-MIR-222-3P","ABCG2"
"HSA-MIR-223-3P","CDC27"
"HSA-MIR-223-3P","CHUK"
"HSA-MIR-223-3P","ECT2"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-224-5P","PTX3"
"HSA-MIR-224-5P","APLN"
"HSA-MIR-23A-3P","FANCG"
"HSA-MIR-23A-3P","CHUK"
"HSA-MIR-23B-3P","CHUK"
"HSA-MIR-24-1-5P","FOXM1"
"HSA-MIR-24-3P","CCNA2"
"HSA-MIR-24-3P","STX16"
"HSA-MIR-24-3P","CDK1"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","FEN1"
"HSA-MIR-24-3P","PCNA"
"HSA-MIR-24-3P","MAP3K9"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-26A-1-3P","CDC25A"
"HSA-MIR-26A-5P","CTGF"
"HSA-MIR-26B-5P","CTGF"
"HSA-MIR-27A-3P","DKK2"
"HSA-MIR-27A-3P","DPYD"
"HSA-MIR-27A-3P","CDC27"
"HSA-MIR-27A-3P","SEMA6A"
"HSA-MIR-27B-3P","CCNA2"
"HSA-MIR-27B-3P","DPYD"
"HSA-MIR-27B-3P","THBS2"
"HSA-MIR-27B-3P","HMGB3"
"HSA-MIR-27B-3P","SEMA6A"
"HSA-MIR-27B-3P","FOXJ3"
"HSA-MIR-296-5P","PLK1"
"HSA-MIR-296-5P","SCRIB"
"HSA-MIR-299-5P","SPP1"
"HSA-MIR-29A-3P","VDAC1"
"HSA-MIR-29A-3P","ADAM12"
"HSA-MIR-29B-1-5P","COL5A1"
"HSA-MIR-29B-3P","ADAM12"
"HSA-MIR-29C-3P","ADAM12"
"HSA-MIR-29C-3P","TFAP2C"
"HSA-MIR-302A-3P","CDK1"
"HSA-MIR-302B-3P","DPYD"
"HSA-MIR-302C-3P","BMPR2"
"HSA-MIR-302D-3P","KLF13"
"HSA-MIR-30A-5P","KLF9"
"HSA-MIR-30B-3P","ADAM12"
"HSA-MIR-30C-5P","TWF1"
"HSA-MIR-30C-5P","CTGF"
"HSA-MIR-30C-5P","MTA1"
"HSA-MIR-30C-5P","HSPA4"
"HSA-MIR-30D-3P","ADAM12"
"HSA-MIR-30D-5P","KPNB1"
"HSA-MIR-31-5P","HOXC13"
"HSA-MIR-31-5P","KLF13"
"HSA-MIR-31-5P","CDK1"
"HSA-MIR-31-5P","PRKCE"
"HSA-MIR-32-5P","AURKA"
"HSA-MIR-320A","FOXM1"
"HSA-MIR-320A","HSPB6"
"HSA-MIR-320A","VDAC1"
"HSA-MIR-320A","ARF1"
"HSA-MIR-320A","ABCG2"
"HSA-MIR-324-3P","WNT9B"
"HSA-MIR-324-5P","MTFR1"
"HSA-MIR-328-3P","ABCG2"
"HSA-MIR-330-3P","EGR2"
"HSA-MIR-330-5P","PDIA3"
"HSA-MIR-335-5P","BIRC5"
"HSA-MIR-335-5P","TNC"
"HSA-MIR-337-5P","HOXB7"
"HSA-MIR-338-3P","PREX2"
"HSA-MIR-33A-3P","METTL3"
"HSA-MIR-34A-5P","GALNT7"
"HSA-MIR-34A-5P","BIRC5"
"HSA-MIR-34A-5P","STX1A"
"HSA-MIR-34A-5P","CDC25A"
"HSA-MIR-34A-5P","ATG4B"
"HSA-MIR-34A-5P","SIRT7"
"HSA-MIR-34A-5P","MAP3K9"
"HSA-MIR-34A-5P","RBP2"
"HSA-MIR-34A-5P","RAD51"
"HSA-MIR-34A-5P","CDKN2A"
"HSA-MIR-34B-3P","GALNT7"
"HSA-MIR-34C-5P","GALNT7"
"HSA-MIR-34C-5P","GABRA3"
"HSA-MIR-365A-3P","CDC25A"
"HSA-MIR-3686","PLK1"
"HSA-MIR-369-5P","FABP4"
"HSA-MIR-370-3P","FOXM1"
"HSA-MIR-372-3P","KLF13"
"HSA-MIR-375","PDK1"
"HSA-MIR-376A-3P","TTK"
"HSA-MIR-376A-5P","TTK"
"HSA-MIR-378A-3P","GALNT7"
"HSA-MIR-381-3P","P2RX5"
"HSA-MIR-410-3P","CCNB1"
"HSA-MIR-423-3P","PA2G4"
"HSA-MIR-424-5P","KIF23"
"HSA-MIR-424-5P","TGFBR3"
"HSA-MIR-424-5P","CDC25A"
"HSA-MIR-4262","SPP1"
"HSA-MIR-4496","ABCG2"
"HSA-MIR-449A","CDC25A"
"HSA-MIR-449B-5P","CDC25A"
"HSA-MIR-450A-1-3P","BUB1"
"HSA-MIR-483-3P","CTGF"
"HSA-MIR-483-3P","SRF"
"HSA-MIR-483-5P","SRF"
"HSA-MIR-487A-3P","ABCG2"
"HSA-MIR-490-5P","BMPR2"
"HSA-MIR-491-5P","WNT3A"
"HSA-MIR-493-5P","GOLM1"
"HSA-MIR-494-3P","BIRC5"
"HSA-MIR-494-3P","PDIA3"
"HSA-MIR-494-3P","FOXJ3"
"HSA-MIR-494-5P","DPYD"
"HSA-MIR-495-3P","SOX9"
"HSA-MIR-497-5P","BIRC5"
"HSA-MIR-497-5P","SSRP1"
"HSA-MIR-497-5P","AMOT"
"HSA-MIR-497-5P","CDC25A"
"HSA-MIR-503-5P","CDC25A"
"HSA-MIR-509-3-5P","FOXM1"
"HSA-MIR-509-3-5P","PLK1"
"HSA-MIR-511-5P","FKBP5"
"HSA-MIR-513B-5P","HMGB3"
"HSA-MIR-518C-3P","HSD17B1"
"HSA-MIR-519C-3P","ABCG2"
"HSA-MIR-520H","ABCG2"
"HSA-MIR-524-5P","TTK"
"HSA-MIR-524-5P","SOX9"
"HSA-MIR-542-3P","BIRC5"
"HSA-MIR-543","MTA1"
"HSA-MIR-548B-3P","CCNB1"
"HSA-MIR-552-3P","BIRC5"
"HSA-MIR-559","MTA1"
"HSA-MIR-570-5P","KLF9"
"HSA-MIR-592","DEK"
"HSA-MIR-592","SOX9"
"HSA-MIR-593-5P","PLK1"
"HSA-MIR-630","FOXM1"
"HSA-MIR-631","UBE2C"
"HSA-MIR-655-3P","PTTG1"
"HSA-MIR-661","MTA1"
"HSA-MIR-663A","CDK1"
"HSA-MIR-664A-3P","SOX7"
"HSA-MIR-671-5P","FOXM1"
"HSA-MIR-7-5P","RNF183"
"HSA-MIR-7-5P","VDAC1"
"HSA-MIR-708-5P","BIRC5"
"HSA-MIR-708-5P","CNTFR"
"HSA-MIR-765","INPP4B"
"HSA-MIR-886-3P","PLK1"
"HSA-MIR-9-5P","UHRF1"
"HSA-MIR-9-5P","SOX7"
"HSA-MIR-9-5P","SRF"
"HSA-MIR-9-5P","KPNB1"
"HSA-MIR-921","ANGPTL1"
"HSA-MIR-92A-3P","BMPR2"
"HSA-MIR-92A-3P","OSBPL2"
"HSA-MIR-935","SOX7"
"HSA-MIR-96-5P","RAD51"
"HSA-MIR-98-5P","CHUK"
"HSA-MIR-99A-5P","FKBP5"
"HSA-LET-7A-5P","RRM2"
"HSA-LET-7A-5P","TGFBR3"
"HSA-LET-7A-5P","UHRF1"
"HSA-LET-7A-5P","EZH2"
"HSA-LET-7A-5P","E2F1"
"HSA-LET-7B-5P","CCNA2"
"HSA-LET-7B-5P","EZH2"
"HSA-LET-7C-5P","GPS1"
"HSA-LET-7D-5P","IL13"
"HSA-LET-7E-3P","GPS1"
"HSA-LET-7E-5P","PLK1"
"HSA-LET-7E-5P","EZH2"
"HSA-LET-7F-5P","IL13"
"HSA-LET-7F-5P","GPS1"
"HSA-LET-7G-5P","IL13"
"HSA-LET-7G-5P","CDKN2A"
"HSA-LET-7I-5P","IL13"
"HSA-LET-7I-5P","GPS1"
"HSA-MIR-1-3P","YWHAZ"
"HSA-MIR-1-3P","ADAR"
"HSA-MIR-1-3P","SRXN1"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-5P","CAPRIN1"
"HSA-MIR-100-5P","BMPR2"
"HSA-MIR-100-5P","PLK1"
"HSA-MIR-101-3P","STMN1"
"HSA-MIR-101-3P","ITGA3"
"HSA-MIR-101-3P","GRSF1"
"HSA-MIR-101-3P","EZH2"
"HSA-MIR-101-5P","STMN1"
"HSA-MIR-101-5P","EZH2"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-103A-3P","RAD51"
"HSA-MIR-105-5P","PDK1"
"HSA-MIR-106A-5P","E2F1"
"HSA-MIR-106B-5P","RBL1"
"HSA-MIR-106B-5P","E2F1"
"HSA-MIR-107","CHRM1"
"HSA-MIR-107","PRKCE"
"HSA-MIR-107","SALL4"
"HSA-MIR-107","RAD51"
"HSA-MIR-107","SH3GL2"
"HSA-MIR-10B-3P","CCNA2"
"HSA-MIR-10B-3P","PLK1"
"HSA-MIR-10B-3P","BUB1"
"HSA-MIR-10B-5P","HTATIP2"
"HSA-MIR-10B-5P","DDX58"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-122-5P","FUT8"
"HSA-MIR-122-5P","SLC7A11"
"HSA-MIR-124-3P","UHRF1"
"HSA-MIR-124-3P","CTGF"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-124-3P","EZH2"
"HSA-MIR-1245A","BRCA2"
"HSA-MIR-125A-3P","BRCA1"
"HSA-MIR-125A-3P","MTA1"
"HSA-MIR-125A-3P","EZH2"
"HSA-MIR-125A-5P","NAIF1"
"HSA-MIR-125B-1-3P","S1PR1"
"HSA-MIR-125B-5P","SET"
"HSA-MIR-125B-5P","APLN"
"HSA-MIR-125B-5P","CSNK2A1"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-126-3P","EZH2"
"HSA-MIR-1260B","DKK2"
"HSA-MIR-1271-5P","GPC3"
"HSA-MIR-128-1-5P","WNT3A"
"HSA-MIR-128-3P","PDK1"
"HSA-MIR-129-1-3P","AURKA"
"HSA-MIR-129-5P","IGF2BP3"
"HSA-MIR-1296-5P","MCM2"
"HSA-MIR-130B-3P","CCNA2"
"HSA-MIR-130B-3P","UCP1"
"HSA-MIR-132-3P","CCNA2"
"HSA-MIR-132-3P","CCNB1"
"HSA-MIR-133A-3P","CTGF"
"HSA-MIR-133B","CTGF"
"HSA-MIR-134-5P","FOXM1"
"HSA-MIR-135A-5P","BMPR2"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135A-5P","E2F1"
"HSA-MIR-135B-5P","BMPR2"
"HSA-MIR-137","CSE1L"
"HSA-MIR-137","EZH2"
"HSA-MIR-138-1-3P","PDK1"
"HSA-MIR-138-5P","BAG1"
"HSA-MIR-138-5P","EZH2"
"HSA-MIR-139-5P","NR5A2"
"HSA-MIR-141-3P","CDC25C"
"HSA-MIR-141-3P","HDGF"
"HSA-MIR-142-3P","EGR2"
"HSA-MIR-143-3P","CTGF"
"HSA-MIR-144-3P","ADAMTS1"
"HSA-MIR-144-3P","EZH2"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","CTGF"
"HSA-MIR-145-5P","SET"
"HSA-MIR-145-5P","NUDT1"
"HSA-MIR-145-5P","MCM2"
"HSA-MIR-145-5P","HDAC2"
"HSA-MIR-146A-3P","PTTG1"
"HSA-MIR-146A-5P","CCNA2"
"HSA-MIR-146A-5P","NOS1"
"HSA-MIR-146A-5P","BRCA1"
"HSA-MIR-146A-5P","UHRF1"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-146A-5P","BRCA2"
"HSA-MIR-146A-5P","PA2G4"
"HSA-MIR-146B-5P","UHRF1"
"HSA-MIR-147A","MCM3"
"HSA-MIR-147B","MCM3"
"HSA-MIR-148A-3P","S1PR1"
"HSA-MIR-149-3P","E2F1"
"HSA-MIR-149-5P","FOXM1"
"HSA-MIR-150-5P","BIRC5"
"HSA-MIR-150-5P","EGR2"
"HSA-MIR-153-3P","BMPR2"
"HSA-MIR-155-5P","YWHAZ"
"HSA-MIR-155-5P","MCM8"
"HSA-MIR-155-5P","GATM"
"HSA-MIR-155-5P","HAL"
"HSA-MIR-155-5P","MSH6"
"HSA-MIR-155-5P","MASTL"
"HSA-MIR-155-5P","NARS"
"HSA-MIR-155-5P","CKAP5"
"HSA-MIR-155-5P","RAD51"
"HSA-MIR-15A-5P","BRCA1"
"HSA-MIR-15A-5P","WNT3A"
"HSA-MIR-15A-5P","CHEK1"
"HSA-MIR-15B-5P","CHEK1"
"HSA-MIR-16-5P","BIRC5"
"HSA-MIR-16-5P","BRCA1"
"HSA-MIR-16-5P","WNT3A"
"HSA-MIR-16-5P","CAPRIN1"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","CHEK1"
"HSA-MIR-16-5P","HDGF"
"HSA-MIR-17-3P","GALNT7"
"HSA-MIR-17-3P","GPX2"
"HSA-MIR-17-5P","ADAR"
"HSA-MIR-17-5P","BMPR2"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-17-5P","UBE2C"
"HSA-MIR-17-5P","EGR2"
"HSA-MIR-17-5P","BRCA2"
"HSA-MIR-17-5P","RBL1"
"HSA-MIR-17-5P","E2F1"
"HSA-MIR-181B-5P","E2F1"
"HSA-MIR-181C-5P","BMPR2"
"HSA-MIR-182-3P","MYADM"
"HSA-MIR-182-5P","NTM"
"HSA-MIR-182-5P","CHEK2"
"HSA-MIR-184","SOX7"
"HSA-MIR-185-5P","MCM10"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-185-5P","EZH2"
"HSA-MIR-186-5P","PTTG1"
"HSA-MIR-186-5P","CSNK2A1"
"HSA-MIR-18A-5P","CTGF"
"HSA-MIR-18B-5P","CTGF"
"HSA-MIR-192-5P","MCM10"
"HSA-MIR-192-5P","ITGAV"
"HSA-MIR-192-5P","DTL"
"HSA-MIR-192-5P","MAD2L1"
"HSA-MIR-193A-3P","TYMS"
"HSA-MIR-193A-3P","PLAU"
"HSA-MIR-193A-3P","E2F1"
"HSA-MIR-193B-3P","YWHAZ"
"HSA-MIR-193B-3P","PLAU"
"HSA-MIR-193B-3P","RAD51"
"HSA-MIR-193B-5P","STMN1"
"HSA-MIR-194-5P","FOXM1"
"HSA-MIR-195-5P","BIRC5"
"HSA-MIR-195-5P","CHEK1"
"HSA-MIR-196A-5P","TYMS"
"HSA-MIR-196A-5P","MAMDC2"
"HSA-MIR-199A-3P","ITGA3"
"HSA-MIR-199A-5P","ITGA3"
"HSA-MIR-199A-5P","EZH2"
"HSA-MIR-199B-3P","ITGA3"
"HSA-MIR-199B-5P","SET"
"HSA-MIR-199B-5P","ITGA3"
"HSA-MIR-19A-3P","BMPR2"
"HSA-MIR-19B-3P","BMPR2"
"HSA-MIR-19B-3P","PITX1"
"HSA-MIR-200A-3P","MNX1"
"HSA-MIR-200A-3P","GDAP1"
"HSA-MIR-200A-3P","MYH10"
"HSA-MIR-200A-3P","EZH2"
"HSA-MIR-200B-3P","ADAM12"
"HSA-MIR-200B-3P","EZH2"
"HSA-MIR-200C-3P","ADAM12"
"HSA-MIR-203A-3P","TYMS"
"HSA-MIR-203A-3P","BIRC5"
"HSA-MIR-203A-3P","GDAP1"
"HSA-MIR-203A-3P","E2F1"
"HSA-MIR-204-5P","FOXM1"
"HSA-MIR-204-5P","ELOVL6"
"HSA-MIR-205-5P","CTGF"
"HSA-MIR-205-5P","HMGB3"
"HSA-MIR-205-5P","E2F1"
"HSA-MIR-206","GPD2"
"HSA-MIR-20A-3P","EGR2"
"HSA-MIR-20A-5P","BMPR2"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20A-5P","UBE2C"
"HSA-MIR-20A-5P","EGR2"
"HSA-MIR-20A-5P","RBL1"
"HSA-MIR-20A-5P","E2F1"
"HSA-MIR-20B-5P","BRCA1"
"HSA-MIR-21-5P","BMPR2"
"HSA-MIR-21-5P","TGFBR3"
"HSA-MIR-21-5P","MSH6"
"HSA-MIR-21-5P","E2F1"
"HSA-MIR-210-3P","EFNA3"
"HSA-MIR-210-3P","MCM3"
"HSA-MIR-210-3P","P4HB"
"HSA-MIR-210-3P","STMN1"
"HSA-MIR-210-3P","PLK1"
"HSA-MIR-210-3P","AIFM3"
"HSA-MIR-211-5P","ELOVL6"
"HSA-MIR-212-3P","CCNA2"
"HSA-MIR-212-3P","CCNB1"
"HSA-MIR-212-3P","RBP2"
"HSA-MIR-214-3P","GALNT7"
"HSA-MIR-214-3P","BIRC5"
"HSA-MIR-214-3P","EZH2"
"HSA-MIR-214-3P","HDGF"
"HSA-MIR-216B-5P","FOXM1"
"HSA-MIR-216B-5P","CSNK2A1"
"HSA-MIR-216B-5P","PBK"
"HSA-MIR-217","EZH2"
"HSA-MIR-218-2-3P","SLIT3"
"HSA-MIR-218-5P","BIRC5"
"HSA-MIR-218-5P","DKK2"
"HSA-MIR-219A-5P","GPC3"
"HSA-MIR-219A-5P","SALL4"
"HSA-MIR-22-3P","CCNA2"
"HSA-MIR-22-3P","CXCR2"
"HSA-MIR-22-3P","PLK1"
"HSA-MIR-22-3P","MTA1"
"HSA-MIR-22-5P","YWHAZ"
"HSA-MIR-221-3P","DKK2"
"HSA-MIR-221-3P","STMN1"
"HSA-MIR-221-3P","CTCF"
"HSA-MIR-221-3P","RAD51"
"HSA-MIR-222-3P","DKK2"
"HSA-MIR-223-3P","STMN1"
"HSA-MIR-223-3P","CAPRIN1"
"HSA-MIR-223-3P","ECT2"
"HSA-MIR-223-3P","E2F1"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","APLN"
"HSA-MIR-23A-3P","MYH1"
"HSA-MIR-23B-3P","VCAN"
"HSA-MIR-23B-3P","PLAU"
"HSA-MIR-24-1-5P","FOXM1"
"HSA-MIR-24-3P","CCNA2"
"HSA-MIR-24-3P","BRCA1"
"HSA-MIR-24-3P","IL4"
"HSA-MIR-24-3P","FGF11"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","FEN1"
"HSA-MIR-24-3P","PCNA"
"HSA-MIR-24-3P","CHEK1"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-25-3P","EZH2"
"HSA-MIR-26A-5P","CDC6"
"HSA-MIR-26A-5P","FUT8"
"HSA-MIR-26A-5P","CTGF"
"HSA-MIR-26A-5P","GDAP1"
"HSA-MIR-26A-5P","CHEK1"
"HSA-MIR-26A-5P","EZH2"
"HSA-MIR-26B-5P","CTGF"
"HSA-MIR-26B-5P","EZH2"
"HSA-MIR-27A-3P","YWHAZ"
"HSA-MIR-27A-3P","DKK2"
"HSA-MIR-27A-3P","SLC7A11"
"HSA-MIR-27B-3P","CCNA2"
"HSA-MIR-27B-3P","NR5A2"
"HSA-MIR-27B-3P","HMGB3"
"HSA-MIR-28-5P","BAG1"
"HSA-MIR-28-5P","MAD2L1"
"HSA-MIR-296-5P","PLK1"
"HSA-MIR-29A-3P","ADAM12"
"HSA-MIR-29B-3P","ADAM12"
"HSA-MIR-29C-3P","RCC2"
"HSA-MIR-29C-3P","ADAM12"
"HSA-MIR-302B-3P","E2F1"
"HSA-MIR-302C-3P","BMPR2"
"HSA-MIR-30A-5P","DTL"
"HSA-MIR-30B-3P","ADAM12"
"HSA-MIR-30C-5P","CTGF"
"HSA-MIR-30C-5P","MTA1"
